Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"66134","2020-01-08 22:04:09","1","147","<python><anaconda>","1",""
"66135","2020-01-08 22:11:01","2","519","<etl>","1",""
"66140","2020-01-09 00:12:03","3","277","<clustering><dataframe><distance>","4",""
"66141","2020-01-09 00:16:04","3","28","<machine-learning><r><clustering><supervised-learning>","1",""
"66147","2020-01-09 02:36:11","1","119","<deep-learning><mini-batch-gradient-descent>","2",""
"66154","2020-01-09 05:44:03","2","122","<python><decision-trees><jupyter><image><anaconda>","2",""
"66159","2020-01-09 07:18:26","1","78","<machine-learning><decision-trees><data-science-model><adaboost>","1",""
"66160","2020-01-09 07:40:32","12","151","<clustering><k-means><kernel><spectral-clustering>","1",""
"66162","2020-01-09 08:07:18","1","65","<machine-learning>","1",""
"86869","2020-12-18 15:10:58","0","17","<classification><training><class-imbalance><transformer>","1",""
"86870","2020-12-18 15:17:57","0","12","<reinforcement-learning><policy-gradients>","0",""
"86871","2020-12-18 15:21:33","1","21","<python><pandas><dataframe>","1",""
"86872","2020-12-18 15:25:16","0","13","<r><text>","0",""
"86875","2020-12-18 15:46:46","1","13","<feature-scaling><activation-function>","1",""
"86876","2020-12-18 15:53:41","0","16","<deep-learning><dataset><data><anomaly-detection>","0",""
"86877","2020-12-18 16:48:59","0","13","<deep-learning><time-series><cnn><lstm><transfer-learning>","0",""
"86881","2020-12-18 17:59:36","1","98","<machine-learning><deep-learning><keras><dataset><alex-net>","1",""
"86883","2020-12-18 18:14:57","3","30","<machine-learning><scikit-learn>","1",""
"86884","2020-12-18 18:50:22","1","13","<python><neural-network>","0",""
"86885","2020-12-18 19:45:07","4","93","<r><statistics><plotting>","2",""
"86887","2020-12-18 21:12:30","0","11","<time-series><data-mining><preprocessing><bayesian-networks>","0",""
"86888","2020-12-18 22:34:49","3","45","<nlp><text-mining>","1","1"
"86889","2020-12-18 22:40:35","0","11","<neural-network><convolution>","0",""
"86890","2020-12-19 00:01:53","0","8","<neural-network><deep-learning><time-series>","0",""
"86891","2020-12-19 00:36:36","3","70","<machine-learning><deep-learning><linear-regression>","1","1"
"86906","2020-12-19 12:11:21","0","29","<neural-network><deep-learning><bigdata><recommender-system><ai>","1","1"
"86909","2020-12-19 13:01:51","0","48","<python><pandas><preprocessing>","1",""
"86910","2020-12-19 14:42:09","1","62","<machine-learning><scikit-learn><text-classification>","0",""
"86912","2020-12-19 16:31:02","1","48","<python><cross-validation>","1",""
"86921","2020-12-19 19:03:45","1","11","<machine-learning><neural-network><deep-learning><cnn><machine-learning-model>","0",""
"86922","2020-12-19 20:55:27","1","43","<r><statistics><multivariate-distribution>","1",""
"86924","2020-12-19 21:51:17","1","12","<clustering><hierarchical-data-format>","1",""
"86925","2020-12-19 21:53:21","0","41","<python><pandas>","2",""
"86928","2020-12-19 23:43:30","-1","26","<classification><regression><data>","1",""
"86929","2020-12-20 01:24:25","0","24","<deep-learning><time-series><lstm><forecasting><recurrent-neural-net>","0",""
"86932","2020-12-20 08:02:15","1","16","<neural-network><reference-request>","0",""
"86934","2020-12-20 10:06:29","2","45","<machine-learning><classification><class-imbalance><confusion-matrix><probability-calibration>","1",""
"86937","2020-12-20 11:33:32","3","109","<correlation><similarity><pearsons-correlation-coefficient>","1",""
"86939","2020-12-20 12:24:42","1","25","<machine-learning><neural-network><perceptron>","2",""
"86943","2020-12-20 16:46:52","0","9","<time-series>","0",""
"86951","2020-12-20 21:09:57","1","20","<machine-learning>","1",""
"86953","2020-12-20 22:09:51","1","35","<feature-selection><features><ngrams>","0",""
"86957","2020-12-21 02:07:35","1","13","<feature-selection><feature-extraction><pca><weka>","0",""
"86958","2020-12-21 03:44:33","1","19","<classification><text-mining><feature-extraction><text-classification>","1",""
"86959","2020-12-21 05:23:18","3","27","<machine-learning><deep-learning><cnn><object-detection><yolo>","0",""
"86960","2020-12-21 06:53:39","0","24","<data><feature-engineering><weighted-data>","1",""
"86963","2020-12-21 07:55:20","0","46","<machine-learning><statistics>","1",""
"86964","2020-12-21 07:55:47","2","44","<svm><unsupervised-learning><outlier>","0",""
"86966","2020-12-21 09:11:51","3","82","<nlp><natural-language-process><beginner><named-entity-recognition><spacy>","2","1"
"75324","2020-06-02 19:08:09","1","86","<tensorflow><loss-function><gan>","2","0"
"75325","2020-06-02 19:23:02","0","24","<regression><matrix><multivariate-distribution>","0",""
"75329","2020-06-02 20:41:56","1","1065","<loss-function><pytorch>","1",""
"75334","2020-06-02 22:19:58","0","18","<visualization>","0",""
"75338","2020-06-02 22:52:58","0","45","<data-mining><clustering><algorithms><k-means><beginner>","1",""
"75339","2020-06-02 23:54:15","0","45","<python><random-forest><grid-search><pipelines>","2",""
"75343","2020-06-03 02:16:33","0","25","<machine-learning><neural-network><deep-learning><bert><transformer>","1",""
"75344","2020-06-03 02:28:17","0","11","<nlp><dataset><text-mining><annotation><labelling>","0",""
"75345","2020-06-03 04:28:57","0","102","<data-mining><feature-scaling><k-nn><data-leakage>","2",""
"75347","2020-06-03 05:30:16","0","99","<keras><image-classification><prediction><inception>","1",""
"75348","2020-06-03 06:21:39","1","14","<regression><statistics><random-forest><xgboost><evaluation>","0",""
"75349","2020-06-03 07:15:46","1","208","<lstm><feature-scaling><mse>","1","1"
"75351","2020-06-03 07:34:16","0","62","<keras><image-classification><data-augmentation>","0",""
"75354","2020-06-03 07:56:10","0","132","<tensorflow>","0",""
"75355","2020-06-03 07:56:55","0","282","<python><exploratory-factor-analysis>","0",""
"75362","2020-06-03 09:15:27","0","22","<keras><image-classification>","0",""
"75363","2020-06-03 09:28:06","1","21","<gradient-descent>","1",""
"75364","2020-06-03 09:49:57","3","84","<machine-learning><python><decision-trees><text-mining><unsupervised-learning>","3","4"
"75367","2020-06-03 10:50:34","1","48","<machine-learning><neural-network>","2",""
"75373","2020-06-03 12:15:42","1","34","<machine-learning><python><feature-selection><feature-engineering>","1",""
"75375","2020-06-03 12:28:41","0","73","<machine-learning><python><nlp><ocr><stanford-nlp>","2",""
"75376","2020-06-03 12:31:18","-1","39","<machine-learning><machine-learning-model><data-science-model>","1",""
"75378","2020-06-03 12:48:18","1","17","<machine-learning><machine-learning-model><evaluation>","0",""
"75380","2020-06-03 13:00:23","1","21","<machine-learning><classification><r><dataset><training>","1",""
"75383","2020-06-03 13:09:56","0","74","<classification><scikit-learn><kernel><gaussian-process>","0",""
"75384","2020-06-03 13:15:40","0","29","<r><random-forest><hyperparameter-tuning>","1",""
"75389","2020-06-03 15:30:31","0","80","<classification><random-forest><hyperparameter-tuning><hyperparameter><grid-search>","0",""
"75390","2020-06-03 15:42:17","0","27","<machine-learning><python><deep-learning><keras><tensorflow>","0",""
"75394","2020-06-03 17:43:18","2","40","<machine-learning><pca>","2",""
"75401","2020-06-03 18:54:58","0","38","<scikit-learn><tensorflow><bigdata>","1",""
"75404","2020-06-03 19:17:48","0","43","<machine-learning><deep-learning><time-series><loss-function><forecasting>","2",""
"75408","2020-06-03 20:58:04","1","20","<nlp>","1",""
"75409","2020-06-03 20:58:33","0","28","<neural-network><tensorflow>","1",""
"75414","2020-06-03 21:51:14","1","76","<neural-network><classification>","3",""
"75420","2020-06-03 23:41:13","0","12","<machine-learning><data-mining><association-rules>","0",""
"75428","2020-06-04 03:30:43","0","60","<lstm><rnn><forecasting>","1",""
"75429","2020-06-04 04:02:15","0","9","<tableau>","0",""
"75430","2020-06-04 05:24:34","0","11","<k-means>","0",""
"86969","2020-12-21 10:27:38","0","27","<scikit-learn><probability-calibration>","1",""
"86974","2020-12-21 13:23:30","1","21","<nlp><entity-linking>","0",""
"86978","2020-12-21 15:05:31","4","146","<machine-learning><overfitting>","2",""
"86981","2020-12-21 16:10:53","0","76","<nlp><evaluation><ngrams>","0",""
"86984","2020-12-21 16:57:57","0","15","<machine-learning><cnn><data-science-model><supervised-learning><ann>","0",""
"86985","2020-12-21 17:04:07","0","8","<feature-selection>","0",""
"86987","2020-12-21 18:03:26","0","20","<machine-learning><neural-network><dataset><visualization><matplotlib>","2",""
"86990","2020-12-21 20:41:54","0","14","<scikit-learn>","0",""
"86991","2020-12-21 20:52:04","0","17","<dataset><computer-vision><reference-request>","0",""
"86992","2020-12-21 21:08:05","0","13","<machine-learning><deep-learning><regression>","0",""
"86993","2020-12-21 21:30:56","0","13","<python><feature-selection><xgboost>","1",""
"86996","2020-12-21 22:35:15","0","14","<machine-learning><time-series><lstm>","0","1"
"86998","2020-12-22 01:13:15","0","14","<keras><tensorflow><explainable-ai>","0",""
"87000","2020-12-22 02:39:02","0","18","<python><scikit-learn>","0",""
"87001","2020-12-22 02:52:28","1","18","<machine-learning><xgboost><ranking>","0",""
"87002","2020-12-22 04:07:07","0","6","<time-series><statistics><correlation><convolution><data-analysis>","0",""
"87005","2020-12-22 05:42:43","0","15","<machine-learning>","1",""
"87006","2020-12-22 05:49:36","0","14","<machine-learning><classification><predictive-modeling><categorical-data><confusion-matrix>","0",""
"87009","2020-12-22 06:32:46","0","25","<python><pandas>","2",""
"87010","2020-12-22 07:18:47","1","45","<random-forest><accuracy><overfitting><hyperparameter-tuning>","1",""
"87011","2020-12-22 07:32:57","0","20","<keras><tensorflow><object-detection><sagemaker>","0","1"
"87012","2020-12-22 08:41:12","2","17","<time-series><dynamic-time-warping>","1",""
"87013","2020-12-22 08:46:32","0","22","<keras><time-series><lstm><sports>","1",""
"87014","2020-12-22 09:39:51","0","31","<neural-network><predictive-modeling><probability>","0",""
"87016","2020-12-22 10:20:39","1","16","<python><classification><multilabel-classification><dataframe>","1",""
"87018","2020-12-22 11:51:38","1","68","<machine-learning><python><scikit-learn><feature-selection><lasso>","1",""
"87020","2020-12-22 13:42:21","0","46","<neural-network><tensorflow><pytorch><image-preprocessing>","1",""
"87022","2020-12-22 14:59:41","0","32","<machine-learning><python><data-cleaning>","1",""
"87029","2020-12-22 17:28:27","-1","29","<machine-learning><regression><machine-learning-model>","1",""
"87033","2020-12-22 20:06:15","1","21","<machine-learning><python><nlp><recommender-system><similarity>","0",""
"87034","2020-12-22 23:13:35","0","41","<k-means><partial-least-squares>","2",""
"87037","2020-12-23 01:24:07","1","25","<clustering><linear-regression><k-means>","1",""
"87038","2020-12-23 04:10:03","3","315","<machine-learning><neural-network><decision-trees>","3",""
"87039","2020-12-23 04:42:46","0","19","<python><computer-vision><opencv><javascript>","0",""
"87040","2020-12-23 05:15:13","0","40","<python><keras><time-series><lstm>","1",""
"87043","2020-12-23 07:00:50","0","46","<scikit-learn><prediction><gbm><representation><natural-gradient-boosting>","1",""
"87046","2020-12-23 07:29:57","0","18","<classification><random-forest><feature-engineering>","0",""
"87048","2020-12-23 08:48:38","1","162","<machine-learning><keras><tensorflow>","1",""
"87049","2020-12-23 10:05:12","1","41","<machine-learning><neural-network><cnn>","2",""
"87050","2020-12-23 10:20:45","1","30","<data>","1",""
"87051","2020-12-23 10:36:08","1","15","<text-mining><text><bag-of-words>","1",""
"75431","2020-06-04 05:39:33","0","16","<python><pandas><dataframe>","1",""
"75432","2020-06-04 06:11:18","0","15","<k-means>","0",""
"75435","2020-06-04 07:58:18","0","9","<deep-learning><keras><tensorflow>","0",""
"75436","2020-06-04 08:06:52","0","30","<text><tfidf><text-classification><hashingvectorizer>","0",""
"75439","2020-06-04 08:33:44","1","38","<feature-selection><pca><dimensionality-reduction><kernel><linearly-separable>","2",""
"75441","2020-06-04 08:57:49","1","38","<machine-learning><python><text-mining><nltk><regex>","1",""
"75446","2020-06-04 09:34:46","0","24","<machine-learning><python><scikit-learn><random-forest>","1",""
"75448","2020-06-04 09:50:30","0","10","<python><distribution><bayesian>","0",""
"75449","2020-06-04 09:50:40","0","125","<scikit-learn><pandas>","0",""
"75450","2020-06-04 10:06:03","0","50","<r><regression><logistic-regression><geospatial><glm>","0",""
"75451","2020-06-04 10:07:02","0","44","<lstm><rnn>","0",""
"75454","2020-06-04 11:50:42","1","105","<neural-network><loss-function><multiclass-classification><optimization><categorical-data>","2",""
"75457","2020-06-04 12:20:27","1","38","<python><pandas><sentiment-analysis><nltk>","1",""
"75458","2020-06-04 12:42:00","0","14","<keras><lstm><machine-learning-model>","0",""
"75461","2020-06-04 14:34:17","0","422","<deep-learning><keras><ensemble-modeling>","1",""
"75464","2020-06-04 15:48:06","3","95","<classification><logistic-regression><model-selection>","4",""
"75466","2020-06-04 16:29:46","1","211","<xgboost><hyperparameter-tuning><hyperparameter>","1",""
"75467","2020-06-04 17:25:03","1","23","<deep-learning><keras><tensorflow>","1",""
"75474","2020-06-04 19:10:32","1","29","<keras><regression>","1",""
"75480","2020-06-04 21:13:40","0","143","<python><fuzzy-logic>","1",""
"75481","2020-06-04 21:53:45","2","85","<regression><xgboost><loss-function>","2","1"
"75483","2020-06-04 22:31:42","0","73","<reinforcement-learning><q-learning><dqn>","1",""
"75484","2020-06-04 22:53:06","1","31","<machine-learning><feature-selection><feature-extraction><feature-construction>","1","1"
"75485","2020-06-05 00:00:23","0","24","<python><visualization><graphs><matplotlib>","0",""
"75490","2020-06-05 05:33:39","0","23","<python>","1",""
"75496","2020-06-05 09:16:05","0","11","<python><r>","1",""
"75502","2020-06-05 10:35:05","0","20","<machine-learning><time-series><lstm><autoencoder>","0",""
"75509","2020-06-05 11:44:14","1","24","<deep-learning><cnn><bigdata>","2",""
"75514","2020-06-05 12:58:49","1","28","<lstm>","2",""
"66163","2020-01-09 08:08:01","1","77","<classification><dimensionality-reduction><binary><tsne>","2",""
"66164","2020-01-09 08:11:04","0","37","<rnn>","1",""
"66165","2020-01-09 08:18:42","0","32","<deep-learning><nlp><data><stanford-nlp>","1",""
"66174","2020-01-09 09:09:55","0","39","<classification><accuracy><binary>","1",""
"66175","2020-01-09 09:17:00","1","22","<similarity><lsi>","0",""
"66179","2020-01-09 10:14:35","0","165","<deep-learning><keras><tensorflow><activation-function>","1",""
"66180","2020-01-09 10:27:02","2","302","<python><nlp>","1",""
"66183","2020-01-09 10:36:22","1","24","<machine-learning><training><hyperparameter-tuning>","1",""
"66188","2020-01-09 11:36:14","2","136","<machine-learning><random-forest><matplotlib><gridsearchcv><explainable-ai>","2",""
"66189","2020-01-09 11:38:59","3","37","<classification><multiclass-classification>","1",""
"66194","2020-01-09 13:31:50","1","46","<neural-network><image-recognition><image-preprocessing>","1",""
"66198","2020-01-09 14:48:05","1","284","<clustering><feature-selection><pca><dimensionality-reduction><tsne>","1","1"
"66201","2020-01-09 16:05:17","3","64","<python><nlp><text-filter>","2",""
"66202","2020-01-09 16:27:26","2","93","<prediction><class-imbalance><sampling><binary>","1",""
"66203","2020-01-09 16:37:09","1","25","<deep-learning><time-series><anomaly-detection>","0",""
"66205","2020-01-09 17:07:08","1","205","<nlp><bert>","1",""
"66206","2020-01-09 17:10:15","1","23","<data-mining><data-cleaning><visualization><algorithms><social-network-analysis>","1",""
"66207","2020-01-09 17:20:10","11","7408","<nlp><sentiment-analysis><bert><language-model><text-classification>","3",""
"66208","2020-01-09 17:25:53","1","377","<scikit-learn><tensorflow>","1",""
"66212","2020-01-09 18:08:28","1","23","<data-cleaning><missing-data>","1",""
"66213","2020-01-09 18:09:27","4","240","<nlp>","2","2"
"66216","2020-01-09 19:20:08","4","3702","<python><scikit-learn><regression><boosting><grid-search>","5","2"
"66219","2020-01-09 20:34:17","6","178","<neural-network><classification><gan>","1","1"
"66221","2020-01-09 21:02:29","2","46","<machine-learning><evaluation><bioinformatics>","0",""
"66224","2020-01-09 21:50:36","1","77","<r><ggplot2><dplyr>","2",""
"66225","2020-01-09 22:24:00","2","34","<python><keras><rnn>","0",""
"66226","2020-01-09 23:18:03","3","53","<machine-learning><time-series><predictive-modeling><forecasting><arima>","1","1"
"66241","2020-01-10 06:02:03","2","227","<machine-learning><deep-learning><time-series><rnn><sequence>","0",""
"66242","2020-01-10 06:25:36","0","19","<python>","1",""
"66243","2020-01-10 06:46:31","2","58","<machine-learning><predictive-modeling><svm><linearly-separable>","2",""
"66244","2020-01-10 07:05:38","5","1543","<python><numpy>","4",""
"66245","2020-01-10 07:13:22","1","225","<machine-learning><keras><tensorflow>","0",""
"66249","2020-01-10 08:19:32","2","20","<machine-learning><statistics><multiclass-classification>","1",""
"66251","2020-01-10 08:46:18","1","56","<machine-learning><predictive-modeling><svm><hyperparameter-tuning><hyperparameter>","0",""
"66254","2020-01-10 09:10:01","2","159","<machine-learning><feature-selection><linear-regression>","2",""
"66256","2020-01-10 09:33:47","1","52","<python><nlp><algorithms><text><search>","3",""
"66257","2020-01-10 09:34:33","1","41","<python><recommender-system><similarity>","1","1"
"66260","2020-01-10 10:11:42","1","129","<nlp><information-retrieval><named-entity-recognition><question-answering>","0",""
"66261","2020-01-10 10:41:12","2","56","<dataset><clustering><clusters>","0",""
"66262","2020-01-10 10:55:04","1","35","<clustering><dbscan>","0",""
"87053","2020-12-23 10:47:21","0","19","<deep-learning><tensorflow><gpu>","0",""
"87054","2020-12-23 11:10:40","0","13","<accuracy><mlp><dropout>","1",""
"87056","2020-12-23 12:08:32","0","12","<data><bigdata>","0",""
"87058","2020-12-23 12:27:24","0","25","<question-answering><huggingface>","1",""
"87065","2020-12-23 14:51:55","0","28","<scoring>","1",""
"87073","2020-12-23 20:10:54","1","19","<machine-learning><neural-network><dataset><training><data-augmentation>","1",""
"87075","2020-12-23 20:36:41","0","13","<regression>","0",""
"87078","2020-12-23 21:01:01","0","17","<python><decision-trees><xgboost><genetic>","0",""
"87083","2020-12-23 23:02:55","2","52","<machine-learning><class-imbalance><multiclass-classification><data-leakage>","1","0"
"87085","2020-12-23 23:30:28","0","44","<cross-validation><feature-scaling><data-imputation><data-leakage>","1",""
"87087","2020-12-23 23:39:57","1","62","<deep-learning><lstm>","0",""
"87090","2020-12-24 04:53:35","3","56","<deep-learning><tensorflow><computer-vision><object-detection>","0",""
"87091","2020-12-24 07:12:47","1","34","<regression><random-forest><hyperparameter-tuning>","2","1"
"87093","2020-12-24 08:22:52","3","53","<word-embeddings><word2vec><natural-language-process>","0","1"
"87095","2020-12-24 09:21:15","0","14","<pca>","0",""
"87098","2020-12-24 10:10:25","0","24","<nlp><lstm>","0",""
"87100","2020-12-24 10:24:33","0","20","<deep-learning><lstm><rnn>","1",""
"87103","2020-12-24 13:15:25","1","51","<python><scikit-learn><regression><random-forest><matplotlib>","1",""
"87109","2020-12-24 18:26:19","1","16","<dataset>","1","1"
"87110","2020-12-24 19:09:10","2","144","<machine-learning><clustering><unsupervised-learning><scipy>","1","1"
"87114","2020-12-24 20:11:58","6","137","<regression><categorical-data><encoding><one-hot-encoding><categorical-encoding>","5","1"
"87115","2020-12-24 22:05:18","0","76","<python><scikit-learn><data-mining><visualization>","2",""
"87120","2020-12-25 06:47:37","0","34","<random-forest><data-science-model><dataframe>","0","0"
"87121","2020-12-25 07:24:33","1","22","<scikit-learn><regression><loss-function><gbm>","1","1"
"87122","2020-12-25 07:31:45","0","62","<scikit-learn><regression><decision-trees>","2",""
"87128","2020-12-25 12:42:40","0","14","<feature-selection><feature-engineering><feature-scaling><outlier><feature-construction>","0",""
"87135","2020-12-25 16:44:21","0","639","<machine-learning><deep-learning><naive-bayes-classifier><jupyter>","2",""
"87136","2020-12-25 16:49:52","2","28","<neural-network><statistics><plotting>","0",""
"87140","2020-12-25 22:20:14","1","27","<classification><nlp><class-imbalance>","1","1"
"87142","2020-12-26 04:46:16","0","35","<machine-learning><python><data><machine-learning-model><k-nn>","1",""
"87146","2020-12-26 08:31:32","0","34","<keras><tensorflow><image-classification>","1",""
"87148","2020-12-26 09:40:44","0","7","<machine-learning><python><deep-learning><classification><machine-learning-model>","0",""
"87152","2020-12-26 11:31:10","0","21","<time-series><arima>","0",""
"87153","2020-12-26 11:38:30","1","24","<machine-learning><nlp><annotation><active-learning>","1",""
"87154","2020-12-26 12:52:52","0","68","<keras><tensorflow><gan><image>","1",""
"87156","2020-12-26 13:50:15","1","45","<machine-learning><nlp><machine-learning-model><text-classification><topic-model>","1",""
"75518","2020-06-05 13:49:39","1","41","<classification><nlp><preprocessing>","2",""
"75522","2020-06-05 14:11:23","0","20","<machine-learning><python><logistic-regression><optimization>","0",""
"75523","2020-06-05 14:14:35","2","868","<r><regex>","1",""
"75525","2020-06-05 14:34:26","1","55","<machine-learning><probability><naive-bayes-classifier>","1","1"
"75527","2020-06-05 14:48:35","2","292","<machine-learning><dataset><image-classification><loss-function><weighted-data>","1","2"
"75528","2020-06-05 15:16:36","0","37","<machine-learning><deep-learning>","0",""
"75541","2020-06-05 19:38:00","1","23","<machine-learning><regression><data-science-model>","1",""
"75544","2020-06-05 20:37:02","1","98","<machine-learning><deep-learning><computer-vision><object-detection><theory>","1","1"
"75549","2020-06-06 00:18:47","-1","32","<feature-selection><data><visualization>","2",""
"75554","2020-06-06 02:34:21","1","141","<neural-network><deep-learning><time-series><recurrent-neural-net>","1",""
"75555","2020-06-06 04:09:21","2","39","<machine-learning><cnn><image-classification><computer-vision><object-detection>","1",""
"75556","2020-06-06 04:44:54","1","922","<python><pandas><dataframe>","1",""
"75559","2020-06-06 08:14:02","2","114","<neural-network><gradient-descent><siamese-networks><one-shot-learning>","1",""
"75561","2020-06-06 08:55:45","1","35","<machine-learning><classification><naive-bayes-classifier>","0",""
"75563","2020-06-06 09:59:10","0","40","<machine-learning><neural-network><regression><autoencoder>","0",""
"75568","2020-06-06 12:20:34","0","59","<python><clustering><k-means><pca><text-classification>","4",""
"75572","2020-06-06 13:39:40","0","16","<regression><decision-trees><xgboost><boosting>","0",""
"75585","2020-06-06 17:42:51","0","7","<machine-learning><neural-network><keras><tensorflow><regression>","0",""
"75587","2020-06-06 18:34:38","1","24","<neural-network><keras><tensorflow><loss-function>","1",""
"75593","2020-06-06 19:54:12","4","198","<neural-network><deep-learning><mathematics>","2","1"
"75595","2020-06-06 20:46:28","0","32","<python><pandas><data-cleaning><csv><excel>","1",""
"75598","2020-06-06 23:04:19","0","10","<machine-learning><pytorch><metric><gaussian><multivariate-distribution>","0",""
"75599","2020-06-06 23:22:52","1","38","<random-forest><causalimpact>","0",""
"75600","2020-06-06 23:25:44","0","34","<machine-learning><deep-learning><optimization><gradient-descent>","0",""
"75603","2020-06-07 00:41:41","0","22","<python><clustering><matplotlib><seaborn><dbscan>","0",""
"75605","2020-06-07 01:26:32","0","10","<machine-learning><scikit-learn>","0",""
"75606","2020-06-07 01:54:55","3","81","<linear-regression>","1",""
"75607","2020-06-07 02:11:42","1","46","<class-imbalance><orange><auc><orange3>","0",""
"75608","2020-06-07 02:20:58","0","16","<machine-learning><scikit-learn><pandas>","0",""
"75609","2020-06-07 04:04:40","2","36","<linear-regression><data-analysis>","1",""
"75610","2020-06-07 04:06:17","1","84","<neural-network><keras><recurrent-neural-net><theano>","0","1"
"75612","2020-06-07 09:30:14","1","45","<machine-learning><feature-selection><random-forest>","0",""
"75613","2020-06-07 09:33:27","0","50","<machine-learning><deep-learning><rnn><machine-learning-model><convolutional-neural-network>","1",""
"75615","2020-06-07 13:06:00","2","72","<xgboost><cross-validation><class-imbalance><smote><auc>","2",""
"75616","2020-06-07 13:06:14","1","137","<deep-learning>","1",""
"66263","2020-01-10 11:04:17","1","18","<training><forecasting>","0",""
"66264","2020-01-10 11:08:35","0","154","<python>","1","1"
"66267","2020-01-10 11:47:24","2","40","<python><correlation>","0",""
"66272","2020-01-10 13:26:38","2","146","<dataset><cnn><image-classification><data-cleaning><image-preprocessing>","2",""
"66273","2020-01-10 13:47:27","2","85","<machine-learning><neural-network><tensorflow>","0",""
"66277","2020-01-10 15:29:12","1","20","<r><data-cleaning><preprocessing>","0",""
"66279","2020-01-10 15:40:44","4","1066","<scikit-learn><cnn><class-imbalance>","1","1"
"66280","2020-01-10 15:41:22","1","238","<machine-learning><scikit-learn><regression><random-forest><decision-trees>","1",""
"66282","2020-01-10 16:31:24","2","93","<survival-analysis><time>","1",""
"66285","2020-01-10 18:27:10","1","232","<python><tensorflow>","0",""
"66287","2020-01-10 18:31:56","1","41","<neural-network><keras><tensorflow><cnn><pytorch>","0",""
"66289","2020-01-10 20:03:50","5","341","<machine-learning><recommender-system><ranking><learning-to-rank><text-classification>","1",""
"66290","2020-01-10 20:29:15","1","701","<powerbi><data-table>","0",""
"66292","2020-01-10 22:09:34","1","36","<metric>","0",""
"66293","2020-01-10 23:22:07","5","205","<machine-learning><neural-network><data>","1",""
"66296","2020-01-11 01:48:21","1","17","<cnn><image-segmentation>","0",""
"66298","2020-01-11 03:05:07","2","122","<keras><lstm>","2",""
"66300","2020-01-11 06:31:36","3","349","<machine-learning><online-learning><active-learning>","1",""
"66301","2020-01-11 07:09:42","2","35","<normalization>","1",""
"66302","2020-01-11 07:11:10","3","1162","<machine-learning><neural-network><deep-learning><data-mining><smote>","2",""
"66303","2020-01-11 07:52:56","10","848","<machine-learning><deep-learning><data-mining><predictive-modeling><missing-data>","4","3"
"66305","2020-01-11 08:13:47","2","108","<machine-learning><neural-network><deep-learning><natural-language-process><named-entity-recognition>","1","1"
"66311","2020-01-11 10:31:28","1","24","<deep-learning><counts>","0","1"
"66312","2020-01-11 11:02:42","1","32","<machine-learning><tools><cloud-computing>","0",""
"66318","2020-01-11 13:10:08","1","68","<machine-learning><predictive-modeling><logistic-regression>","1",""
"66319","2020-01-11 13:14:06","2","26","<recommender-system><embeddings>","0",""
"66320","2020-01-11 13:30:23","2","42","<machine-learning><neural-network><deep-learning><data-mining><predictive-modeling>","1",""
"66326","2020-01-11 16:01:21","1","1390","<machine-learning><keras><regression><evaluation><model-selection>","2",""
"66329","2020-01-11 17:58:35","2","18","<topic-model><lda><gensim><lsi>","0",""
"66330","2020-01-11 18:02:01","2","23","<machine-learning><r><machine-learning-model>","0",""
"87157","2020-12-26 13:56:16","0","24","<machine-learning><deep-learning><cnn><object-detection><pretraining>","0",""
"87158","2020-12-26 14:07:36","1","12","<cross-validation><autoencoder><binary>","0",""
"87159","2020-12-26 14:23:40","2","27","<python><pandas><dataframe>","1",""
"87160","2020-12-26 14:47:17","0","17","<python><classification><tfidf><bag-of-words>","0",""
"87162","2020-12-26 15:31:52","1","22","<machine-learning><python><regression><linear-regression><octave>","2",""
"87164","2020-12-26 16:20:24","1","27","<neural-network><deep-learning><computer-vision>","1",""
"87180","2020-12-26 20:14:17","0","22","<pytorch><transformer>","0",""
"87181","2020-12-26 20:44:24","0","18","<neural-network><perceptron><linearly-separable>","0",""
"87184","2020-12-26 23:08:41","1","22","<machine-learning><python><supervised-learning>","1",""
"87185","2020-12-26 23:43:46","0","63","<logistic-regression><numpy>","2","1"
"87186","2020-12-27 01:41:45","0","146","<python><deep-learning><nlp><pytorch><bert>","1",""
"87187","2020-12-27 02:29:12","0","19","<machine-learning><neural-network><learning-rate>","1",""
"87188","2020-12-27 03:29:55","0","30","<machine-learning><deep-learning><nlp><transformer><chatbot>","2",""
"87189","2020-12-27 03:50:13","1","10","<natural-language-process><text-classification>","0",""
"87190","2020-12-27 03:50:29","0","31","<tensorflow><game>","1",""
"87191","2020-12-27 04:47:00","0","18","<deep-learning><attention-mechanism>","0",""
"87193","2020-12-27 05:44:15","1","59","<scikit-learn><correlation><pca><variance><matrix>","1",""
"87194","2020-12-27 06:42:06","0","22","<python><keras><scikit-learn><feature-scaling>","1",""
"87195","2020-12-27 08:38:18","5","160","<classification><clustering><difference>","3",""
"87197","2020-12-27 09:04:40","0","13","<numpy>","0",""
"87198","2020-12-27 09:36:26","1","22","<clustering><python-3.x><topic-model>","1",""
"87202","2020-12-27 12:51:42","0","14","<python><pandas>","1",""
"87203","2020-12-27 13:02:22","1","21","<machine-learning><random-forest><class-imbalance><sampling><smote>","0",""
"87204","2020-12-27 13:24:36","0","15","<neural-network><cnn><matrix>","0",""
